SA1_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
12703152428,0,0,4,3,0,3,0,0,0,9,0,0,5,3,3,0,0,0,0,13,19,23,33,42,57,39,7,0,0,219
12703152429,0,3,5,0,0,0,0,0,0,6,0,0,3,11,0,0,0,0,0,19,10,13,38,59,38,25,5,0,0,190
12703152430,0,0,0,0,3,0,0,0,0,9,0,0,0,3,4,0,0,0,0,8,12,25,48,58,50,28,6,0,0,231
12703152431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703152432,0,0,0,0,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,9,8,12,26,30,41,21,3,0,0,138
12703152433,0,0,3,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,0,11,11,12,28,23,31,30,0,0,0,137
12703152434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,6,4,0,0,0,0,23
12703152435,0,0,3,4,4,0,0,0,0,17,0,0,3,3,7,0,0,0,0,16,11,32,59,77,79,69,20,5,4,342
12703152436,0,0,6,3,4,5,0,0,0,17,0,4,0,4,0,3,0,0,0,21,20,22,45,80,82,51,11,3,0,320
12703152437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703152438,0,0,7,0,6,0,0,0,0,8,0,4,0,7,10,0,0,0,0,20,91,189,239,183,78,38,3,0,0,827
12703152439,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,13,11,30,28,37,22,6,0,0,151
12703152440,0,0,0,0,3,0,0,0,0,9,0,4,0,3,7,6,0,0,0,10,19,34,68,76,73,54,13,0,0,333
12703152441,0,3,0,0,5,0,0,0,0,13,0,0,0,9,0,3,0,0,0,9,18,19,54,33,58,36,9,0,0,223
12703152442,0,0,4,0,0,3,0,0,0,9,0,0,4,0,0,0,0,0,0,10,8,12,82,68,53,26,0,0,0,252
12703152443,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,10,12,41,51,37,23,0,0,0,178
12703152444,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,4,19,32,39,40,25,0,0,0,155
12703152445,0,0,0,0,0,0,0,0,0,9,0,0,4,3,3,0,0,0,0,12,9,18,60,54,45,28,7,0,0,227
12703152446,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,14,28,21,29,16,0,0,0,118
12703152447,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,0,4,0,0,9,12,20,44,47,60,26,9,0,0,217
12703152448,0,0,0,0,3,4,0,0,0,5,0,0,4,0,0,0,0,0,0,8,9,25,52,46,49,41,14,4,0,243
12703152449,0,0,4,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,4,4,14,23,18,13,4,0,0,75
12703152450,0,5,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,13,8,34,43,37,21,4,0,0,162
12703159901,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,13,3,16,19,23,14,20,9,0,0,105
12703159902,0,0,0,3,0,0,0,0,0,3,0,3,3,5,3,0,0,0,0,12,6,22,40,38,21,24,7,4,0,153
12703159903,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,12,10,21,39,36,40,23,6,0,0,181
12703159904,0,0,0,0,3,0,0,0,0,9,0,0,0,0,4,3,0,0,0,14,6,18,25,24,26,19,6,0,0,128
12703159905,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,3,0,0,0,13,4,10,17,17,20,11,0,0,0,82
12703159906,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,9,10,15,22,29,29,10,3,0,0,116
12703159907,0,0,3,0,0,0,0,0,0,6,0,4,3,3,10,5,0,0,0,23,7,19,39,33,39,22,4,0,0,167
12703159908,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,8,9,19,19,25,17,7,3,0,0,108
12703159909,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,6,12,25,45,46,25,26,7,0,0,189
12703159910,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,6,7,18,13,10,7,0,0,0,56
12703159911,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,20,19,17,21,27,0,0,0,116
12703159912,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,17,10,10,37,29,24,17,3,0,0,129
12703159913,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,13,4,16,37,33,29,22,4,0,0,140
12703159914,0,0,0,0,3,0,0,0,0,6,0,0,5,5,0,0,0,0,0,15,0,16,36,40,30,29,4,0,0,156
12703159915,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,9,7,7,27,22,21,7,0,0,0,82
12703159916,0,0,0,0,0,0,0,0,0,4,0,3,6,0,5,0,0,0,0,15,4,10,23,26,24,16,0,0,0,110
12703159917,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,15,9,12,30,35,25,16,0,0,0,131
12703159918,0,0,0,0,3,5,0,0,0,3,5,0,7,3,5,4,0,0,0,20,11,19,49,38,40,20,5,0,0,196
12703159919,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,7,11,17,11,9,0,0,0,67
12703159920,0,0,0,0,0,3,0,0,0,6,0,3,7,0,0,0,0,0,0,8,8,23,27,22,23,19,3,0,0,126
12703159921,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,17,26,15,14,11,4,0,0,88
12703159922,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,4,0,0,0,9,3,14,31,23,19,13,4,0,0,114
12703159923,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,8,10,11,38,21,38,19,5,0,0,126
12703159924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,13,11,17,14,0,0,0,75
12703159925,0,0,0,6,0,0,0,0,0,3,0,5,5,6,0,0,0,0,0,10,15,19,32,30,19,20,0,0,0,142
12703160101,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,0,0,0,14,10,19,24,33,35,21,3,0,0,149
12703160102,0,0,0,0,0,0,0,0,0,4,0,0,7,5,4,6,0,0,0,15,6,24,106,67,49,32,6,0,0,292
12703160103,0,0,4,4,0,0,0,0,0,5,0,4,0,6,4,0,0,0,0,14,4,24,61,56,28,18,7,0,0,197
12703160104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
12703160106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,31,22,19,15,9,0,0,100
12703160107,0,0,3,0,0,0,0,0,0,6,0,0,3,0,4,0,0,0,0,16,0,11,35,12,17,21,5,0,0,111
12703160108,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,3,4,0,0,13,5,19,29,25,21,36,8,0,0,147
12703160109,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,30,27,13,22,0,0,0,108
12703160110,0,0,0,0,0,0,0,0,0,3,0,4,4,6,0,0,0,0,0,14,3,22,52,43,33,29,0,0,0,187
12703160111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
12703160112,0,0,7,0,0,0,0,0,0,7,0,0,7,3,0,0,0,0,0,12,7,21,70,64,8,7,7,0,0,180
12703160113,0,0,4,4,5,0,0,0,0,8,0,5,3,0,3,0,0,0,0,17,0,15,72,52,21,11,0,0,0,178
12703160114,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,4,5,4,39,48,26,11,0,0,0,143
12703160115,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,7,34,35,10,5,0,0,0,97
12703160116,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,5,10,10,46,40,20,5,3,0,0,131
12703173001,0,0,6,0,0,0,0,0,0,9,0,3,4,0,0,0,0,0,0,9,10,34,57,52,45,16,7,0,0,210
12703173002,0,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,0,0,0,11,4,21,66,56,25,13,0,0,0,188
12703173003,0,0,0,0,0,0,0,0,0,3,0,0,3,6,3,0,0,0,0,17,9,12,44,100,23,10,0,0,0,195
12703173004,0,0,0,3,4,0,0,0,0,8,7,0,0,9,5,0,0,0,0,21,22,31,105,119,89,44,0,0,0,414
12703173005,0,0,0,6,3,0,0,0,0,11,0,0,6,4,4,0,0,0,0,15,8,16,56,89,54,18,0,0,0,250
12703173006,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,14,6,53,183,52,33,13,6,0,0,341
12703173007,0,0,0,0,5,0,0,0,0,3,0,0,3,4,0,0,0,0,0,10,9,23,128,107,40,14,11,0,0,330
12703173008,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,6,10,14,52,70,32,17,4,0,0,206
12703173009,0,0,3,0,0,0,0,0,0,6,0,3,4,4,3,4,0,0,0,17,4,13,74,87,39,10,0,0,0,231
12703173010,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,4,19,36,60,52,24,3,0,0,197
12703173011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,24,21,4,5,0,0,78
12703173012,0,0,0,0,0,0,0,0,0,0,0,4,0,7,7,0,0,0,0,17,13,14,37,85,46,28,0,0,0,220
12703173013,0,0,0,0,0,0,0,0,0,6,0,4,7,3,0,6,0,0,0,19,13,26,74,105,43,25,0,0,0,287
12703173014,3,0,0,0,0,0,0,0,0,3,0,0,5,11,0,0,0,0,0,13,7,27,82,114,33,13,0,0,0,278
12703173015,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,10,12,20,77,73,37,19,3,0,0,239
12703173016,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,0,0,0,0,10,4,15,43,51,31,14,0,0,0,161
12703173017,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,6,13,32,61,25,13,0,0,0,151
12703173018,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,12,4,25,65,49,45,16,0,0,0,202
12703173019,0,0,0,0,0,0,0,0,0,7,0,0,7,4,3,4,0,0,0,12,10,19,46,71,35,20,0,0,0,202
12703173020,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,3,0,0,0,18,6,21,82,72,45,13,0,0,0,233
12703173021,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,10,0,10,46,60,22,4,0,0,0,144
12703173022,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,18,5,20,43,98,42,5,0,0,0,226
12703173023,0,0,3,0,0,0,0,0,0,6,0,5,0,10,0,0,0,0,0,15,7,25,47,110,39,14,0,0,0,236
12703173024,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,4,11,57,47,23,7,0,0,0,154
12703173025,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,19,71,81,23,5,0,0,0,196
12703173101,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,0,0,14,0,9,32,24,20,18,6,0,0,117
12703173102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703173103,0,4,4,0,0,0,0,0,0,9,0,3,5,5,3,0,0,0,0,24,9,90,205,87,46,13,6,0,0,452
12703173104,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,11,20,3,7,12,0,0,0,59
12703173105,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,7,7,17,82,80,31,15,0,0,0,225
12703173106,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,15,114,52,14,5,0,0,0,205
12703173107,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,0,0,0,0,8,0,16,41,21,17,16,6,0,0,119
12703173108,0,0,4,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,8,0,27,73,66,38,13,3,0,0,229
12703173109,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,0,0,12,0,14,41,45,21,14,0,0,0,137
12703173110,0,0,0,3,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,8,0,15,31,14,23,3,8,0,0,99
12703173111,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,14,0,18,126,46,14,12,0,0,0,218
12703173112,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,5,32,47,28,17,12,4,0,0,141
12703173113,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,8,35,47,25,20,3,0,0,136
12703173114,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,20,34,16,0,3,0,0,93
12703173115,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,15,0,31,57,59,32,36,4,0,0,216
12703173116,0,0,0,0,0,0,0,0,0,9,0,0,5,4,6,0,0,0,0,9,3,26,81,59,43,11,3,0,0,230
12703173117,0,0,0,0,0,0,0,0,0,4,0,4,0,5,0,0,3,0,0,12,0,15,44,30,20,8,5,0,0,130
12703173118,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,8,6,14,28,36,35,20,8,4,0,155
12703173119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,48,27,18,5,4,0,0,114
12703173120,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,5,0,0,0,15,0,15,25,25,17,16,0,0,0,99
12703173121,0,0,0,0,0,0,0,0,0,4,0,5,7,3,0,0,0,0,0,13,0,16,57,42,19,15,0,0,0,148
12703173122,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,10,49,24,13,0,0,0,0,107
12703173123,0,0,3,0,0,0,0,0,0,3,0,0,3,4,0,4,0,0,0,11,0,16,91,49,19,5,0,0,0,182
12703173124,0,0,0,0,0,4,0,0,0,3,0,0,0,6,6,0,0,0,0,11,0,12,38,55,15,19,3,0,0,143
12703173125,0,0,7,0,0,0,0,0,0,8,0,0,5,0,0,4,0,0,0,12,3,30,152,62,31,17,3,0,0,308
12703173126,0,0,13,0,0,0,0,0,0,18,0,5,12,8,0,0,0,0,0,19,7,53,307,121,22,21,0,0,0,538
12703173127,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,9,19,36,39,28,27,4,0,0,161
12703173128,0,0,0,0,3,0,0,0,0,4,0,0,3,8,0,0,0,0,0,12,7,10,35,58,36,14,0,0,0,168
12703173129,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,6,7,37,32,15,14,0,0,0,113
12703173130,0,0,3,0,0,0,0,0,0,7,0,3,0,10,0,0,0,0,0,17,8,14,64,67,32,22,0,0,0,210
12703173131,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,15,0,14,59,46,29,11,7,0,0,161
12703173132,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,14,7,30,67,61,29,8,0,0,0,201
12703173133,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,9,6,23,74,38,28,4,0,0,0,171
12703173134,0,0,3,4,0,0,0,0,0,10,0,0,9,3,3,0,0,0,0,11,5,15,55,39,30,15,3,0,0,151
12703173135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,20,25,17,12,5,0,0,85
12703173136,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,9,7,18,50,51,23,10,0,0,0,161
12703173137,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,10,19,57,63,35,23,0,0,0,193
12703173201,0,0,4,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,13,6,29,35,40,24,29,6,0,0,174
12703173202,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,3,6,16,15,20,15,6,0,0,82
12703173203,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,11,3,11,53,46,19,19,3,0,0,147
12703173204,0,0,0,0,0,0,0,0,0,0,0,0,6,10,5,0,0,0,0,15,8,13,32,39,29,12,6,4,0,145
12703173205,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,4,0,0,0,6,4,8,16,27,29,25,3,0,0,114
12703173206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703173207,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,17,4,15,51,32,22,25,9,0,0,161
12703173208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,3,8,21,14,13,10,0,0,0,71
12703173209,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,0,3,17,17,10,16,0,0,0,71
12703173210,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,8,20,39,23,27,24,7,0,0,146
12703173211,0,0,0,4,3,0,0,0,0,10,0,0,3,4,3,0,0,0,0,16,10,19,42,36,51,24,11,0,0,196
12703173212,0,0,0,0,0,0,0,0,0,4,0,3,0,6,0,3,0,0,0,8,3,19,30,29,31,27,4,0,0,133
12703173213,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,20,35,14,11,10,4,0,0,92
12703173214,0,0,0,5,0,0,0,0,0,6,0,4,3,0,0,6,0,0,0,10,0,17,37,31,28,44,13,0,0,183
12703173215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703173216,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,10,12,15,27,24,33,15,11,0,0,131
12703173217,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,7,0,0,0,15,8,20,45,38,26,19,4,0,0,146
12703173218,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,15,21,26,23,35,19,5,0,0,136
12703173219,0,0,0,4,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,19,42,43,26,15,7,0,0,157
12703173220,0,0,0,0,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,11,10,16,28,15,32,22,0,0,0,125
12703173221,0,0,0,3,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,10,7,24,44,39,39,29,3,0,0,181
12703173222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,6,22,28,11,6,0,0,0,73
12703173223,0,0,0,0,3,3,0,0,0,9,0,0,10,0,0,0,0,0,0,12,0,18,43,21,24,27,7,0,0,148
12703173224,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,6,0,0,0,4,7,14,32,37,28,28,9,0,0,140
12703173225,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,15,5,9,26,27,23,11,0,0,0,96
12703173226,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,7,4,4,9,26,11,14,6,0,0,80
12703173227,0,0,0,4,4,0,0,0,0,4,0,3,3,0,0,0,0,0,0,13,4,25,50,29,30,34,7,0,0,181
12703173228,0,0,4,0,7,0,0,0,0,5,0,0,4,4,0,4,0,0,0,11,6,20,46,30,29,19,4,0,0,149
12703173229,0,0,0,5,0,0,0,0,0,8,4,3,5,7,3,4,0,0,0,27,11,29,59,47,28,36,9,0,0,221
12703173230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,15,21,20,21,4,0,0,88
12703173301,0,0,0,3,3,0,0,0,0,12,0,0,4,0,0,5,0,0,0,11,17,34,37,81,74,45,8,0,0,291
12703173302,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,8,10,14,27,32,54,30,3,0,0,172
12703173303,0,6,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,7,15,15,26,21,37,30,4,0,0,148
12703173304,0,0,4,0,0,0,0,0,0,8,0,3,0,0,0,6,0,0,0,10,15,19,16,32,43,29,0,0,0,151
12703173305,0,0,0,0,9,0,0,0,0,10,0,0,6,6,3,0,0,0,0,10,15,27,51,50,54,53,5,0,0,251
12703173306,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,10,14,7,19,24,38,27,3,0,0,137
12703173307,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,0,0,0,12,5,13,25,37,36,20,6,0,0,146
12703173308,0,0,0,4,0,0,0,0,0,4,0,0,0,5,4,0,0,0,0,10,10,16,36,73,63,21,3,0,0,217
12703173309,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,11,17,30,37,32,24,6,0,0,152
12703173310,0,0,0,0,5,0,0,0,0,5,0,0,4,3,5,0,0,0,0,20,15,30,38,38,65,42,8,0,0,248
12703173311,0,0,0,0,0,0,0,0,0,6,0,3,4,3,6,0,0,0,0,12,12,34,30,40,63,20,5,0,0,203
12703173312,0,5,4,0,0,0,0,0,0,9,0,0,5,0,5,3,0,0,0,13,16,22,60,49,70,41,9,0,0,266
12703173313,0,0,0,6,0,0,0,0,0,7,3,4,0,0,4,3,0,0,0,16,16,33,43,52,51,42,4,0,0,242
12703173314,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,6,19,20,50,27,22,0,0,0,147
12703173315,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,6,15,28,46,46,25,3,0,0,172
12703173316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12703173317,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,11,25,46,41,19,3,0,0,159
12703173318,0,3,3,4,0,5,3,0,0,13,0,0,4,8,3,0,0,0,0,21,24,49,75,91,118,53,18,0,0,430
12703173319,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,11,12,21,51,34,41,21,7,0,0,191
12703173320,0,0,0,3,0,0,0,0,0,4,0,0,5,6,0,0,0,0,0,8,8,15,28,20,34,22,4,0,0,130
12703173321,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,11,22,36,35,51,26,7,0,0,188
12703173322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,17,9,8,4,0,0,65
12703173323,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,10,15,19,24,32,47,29,9,0,0,175
12703173324,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,8,16,23,34,39,18,0,0,0,141
12703173325,0,0,0,6,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,10,16,28,44,60,68,42,7,0,0,267
12703173326,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,25,24,9,21,4,0,0,96
12703173327,0,0,4,0,0,0,0,0,0,6,0,0,3,0,3,0,4,0,0,16,19,36,49,88,83,45,14,0,0,329
12703173328,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,10,15,24,39,56,42,39,7,0,0,219
12703173329,0,3,0,0,5,0,0,0,0,7,0,0,0,3,5,6,0,0,0,14,3,23,38,53,44,33,6,0,0,208
12703173330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3
12703173331,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,4,0,0,0,15,23,23,34,40,65,36,5,0,0,219
12703173332,0,0,0,0,0,0,0,0,0,9,5,3,5,0,3,0,0,0,0,10,20,25,32,39,48,34,9,0,0,204
12703173333,0,0,0,4,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,10,15,25,49,54,48,39,0,0,0,229
12703173334,0,0,0,0,3,0,0,0,0,5,0,0,4,0,0,5,0,0,0,6,4,21,29,24,31,21,7,4,0,135
12703173335,0,0,4,0,4,0,0,0,0,8,4,0,0,4,3,4,0,0,0,16,14,23,50,34,64,38,12,0,0,232
12703173336,0,0,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,9,15,26,35,40,31,0,0,0,154
12801152901,0,0,0,0,0,0,0,0,0,7,0,0,0,8,5,0,0,0,0,11,17,24,25,28,56,31,9,0,0,192
12801152902,0,0,0,5,8,3,0,0,0,12,0,0,0,0,3,0,0,0,0,9,20,20,25,46,84,40,11,0,0,240
12801152903,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,12,10,17,27,72,84,48,10,0,0,257
12801152904,0,3,0,4,0,3,0,0,0,15,0,6,0,0,8,6,0,0,0,12,29,27,19,46,92,69,7,6,0,290
12801152905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,12,27,18,26,56,57,13,0,0,209
12801152906,0,0,4,4,0,0,3,0,0,13,0,0,3,0,3,0,0,0,0,11,17,26,33,61,62,48,11,4,0,249
12801152907,0,0,5,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,5,7,5,19,39,46,37,14,3,0,179
12801152908,0,9,0,0,8,0,0,0,0,12,0,0,4,0,0,0,0,0,0,8,31,46,48,66,103,88,12,0,0,392
12801152909,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,11,7,31,46,45,23,11,0,0,168
12801152910,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,6,19,21,29,42,59,13,12,0,0,189
12801152911,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,13,20,18,13,54,74,38,10,0,0,236
12801152912,0,0,0,0,3,4,0,0,0,5,4,0,0,0,6,4,0,0,0,12,37,30,30,54,91,39,26,3,0,315
12801152913,0,0,0,3,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,7,7,10,27,41,31,14,4,4,0,136
12801152914,0,5,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,14,16,20,23,51,68,35,7,7,0,224
12801152915,0,0,3,0,0,0,0,0,0,5,0,0,0,0,4,0,5,0,0,6,18,15,45,48,37,17,8,0,0,184
12801152916,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,7,21,13,15,43,48,32,9,0,0,188
12801152917,0,0,0,4,3,0,0,0,0,4,0,0,3,3,0,4,0,0,0,9,11,22,30,50,49,32,13,0,0,199
12801152918,0,0,0,5,0,0,0,0,0,4,0,0,3,4,0,0,0,0,0,9,9,8,57,53,39,29,7,0,0,199
