UCL_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
UCL522026,112,91,202,13,14,23,0,0,0,0,0,0,0,0,0,0,0,0,18,25,41,0,0,0,0,0,0,0,0,0,0,0,0,18,28,44,0,0,0,0,0,3,34,35,68,6,4,15,152,133,283
UCL522027,108,111,217,19,16,33,0,0,0,0,0,0,0,0,0,0,0,0,27,27,52,0,0,0,0,0,0,0,0,0,0,0,0,29,27,54,8,0,8,0,0,0,51,46,100,14,15,28,178,165,348
UCL522028,37,34,68,3,5,9,0,0,5,0,0,0,0,0,0,0,0,0,24,25,48,0,0,0,0,0,0,0,0,0,0,0,0,28,21,48,4,0,4,0,0,3,34,34,65,9,5,12,75,73,151
UCL522029,130,131,259,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,37,27,67,0,0,0,0,0,0,0,0,0,0,0,0,37,27,67,0,3,6,4,0,4,42,42,80,13,3,21,185,175,359
UCL522030,56,40,91,22,18,40,0,0,0,0,0,0,0,0,0,0,0,0,25,20,44,0,0,0,0,0,0,0,0,0,0,0,0,25,24,51,0,5,5,0,0,4,54,51,101,30,19,47,132,107,237
UCL522031,87,92,173,18,22,40,0,0,0,0,0,0,0,0,0,0,0,0,5,14,17,0,0,0,0,0,0,0,0,0,0,0,0,15,13,26,0,0,0,0,0,0,29,36,67,3,4,8,117,136,251
UCL522032,124,153,272,7,10,15,0,0,0,0,0,0,4,0,6,0,0,0,6,15,16,0,0,0,0,3,3,0,0,0,0,0,0,11,17,29,0,0,0,0,0,0,22,23,47,16,12,27,159,187,344
UCL522033,122,116,236,31,19,45,3,6,10,0,0,0,0,0,3,6,0,5,35,40,77,0,0,5,0,0,0,0,0,0,0,0,0,43,51,92,0,3,7,0,0,0,71,72,141,23,13,37,214,195,413
UCL522034,76,73,147,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,6,10,15,0,0,0,0,0,0,11,11,26,0,0,0,85,92,170
UCL522035,52,55,105,13,10,31,0,0,0,0,0,0,0,0,0,0,0,0,23,27,45,0,0,0,0,0,0,0,0,0,0,0,0,23,27,45,0,0,9,3,0,7,41,45,88,13,9,27,107,110,219
UCL522036,72,67,138,11,14,21,0,0,0,0,0,0,0,0,0,0,0,0,18,13,36,0,0,0,0,0,0,0,0,0,0,0,0,18,13,36,5,0,3,0,0,0,36,29,65,7,0,9,117,89,211
UCL522037,82,85,168,9,10,22,0,0,0,0,0,0,0,0,0,0,0,0,18,21,40,0,0,3,0,0,0,0,0,0,0,0,0,20,30,48,0,4,3,0,0,0,37,37,69,23,18,40,137,139,279
UCL522038,120,115,232,45,36,75,0,0,0,0,0,0,0,0,0,3,4,6,45,38,78,0,0,0,0,0,0,0,0,0,0,0,0,47,40,83,10,13,22,4,0,4,103,83,185,11,9,21,231,208,438
UCL522039,94,61,153,31,43,72,0,0,0,0,0,0,6,3,11,0,0,0,31,43,74,0,0,0,0,3,5,0,0,0,0,0,0,41,50,89,0,3,8,0,0,0,74,96,176,31,25,58,202,185,384
UCL522040,67,69,133,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,26,21,49,0,0,0,0,0,0,0,0,0,0,0,0,29,21,53,3,0,0,0,0,0,35,23,60,9,10,21,110,97,209
UCL522041,107,89,199,3,5,12,0,0,0,0,0,0,0,0,5,0,0,0,39,39,78,0,0,0,0,0,0,0,0,0,0,0,0,41,40,80,0,0,0,0,0,0,49,42,93,26,22,41,187,149,335
UCL522042,29,32,62,0,3,8,9,7,15,0,0,3,7,6,12,0,0,6,78,73,149,0,0,0,5,0,7,0,0,0,0,0,0,101,82,186,10,9,21,0,0,4,111,102,217,38,36,69,180,169,347
UCL522043,154,155,312,5,13,19,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,3,0,0,0,0,0,0,7,7,8,0,0,0,0,0,0,14,14,29,19,17,33,185,187,375
UCL522044,45,35,83,6,7,11,0,0,0,0,0,0,0,4,3,0,0,4,15,15,29,0,0,0,0,0,0,0,0,0,0,0,0,23,20,40,3,0,0,0,0,0,24,27,52,12,9,21,86,65,149
UCL522045,44,56,101,9,8,20,0,0,0,0,0,0,0,4,4,0,0,0,3,3,4,0,0,0,4,0,4,0,0,0,0,0,0,14,11,19,0,0,3,0,0,0,17,20,45,18,15,32,81,92,175
UCL522046,67,55,115,13,7,19,0,0,0,0,0,0,4,0,4,0,0,0,21,17,34,3,0,4,0,0,0,0,0,0,0,0,0,23,22,40,0,0,0,0,0,0,30,28,64,25,26,51,124,103,231
UCL522047,90,83,167,21,23,45,0,0,0,0,0,0,5,0,4,3,0,0,24,38,62,0,0,0,0,0,0,0,0,0,0,0,0,28,42,71,0,0,0,0,0,0,49,67,118,69,71,136,205,213,420
UCL522048,65,51,119,31,26,52,0,0,0,0,0,0,0,0,0,0,0,0,21,20,41,0,0,0,5,0,8,0,0,0,0,0,0,24,24,49,3,0,6,0,0,0,59,46,107,25,18,43,150,124,275
UCL522049,67,65,131,8,4,17,0,5,4,0,0,0,0,0,0,0,0,0,21,13,38,0,0,0,0,0,0,0,0,0,0,0,0,22,21,43,5,3,11,0,0,0,38,32,63,50,46,97,152,141,293
UCL522050,111,106,220,26,27,51,0,0,0,3,6,4,0,3,4,0,0,0,22,26,48,0,0,0,0,0,0,0,0,0,0,0,0,31,33,60,4,0,4,0,0,0,54,57,115,43,35,72,209,201,405
UCL522051,63,83,145,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,25,33,53,0,0,0,0,3,0,0,0,0,0,0,0,28,34,57,0,0,0,0,0,0,36,39,74,3,9,11,103,126,228
UCL522052,44,51,91,10,0,12,0,0,0,0,0,0,0,0,4,0,0,0,9,8,16,0,0,0,0,0,0,0,0,0,0,0,0,14,7,21,5,0,5,0,0,0,27,11,39,8,0,6,76,61,132
UCL522053,49,60,108,3,6,11,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,18,0,0,0,0,3,6,5,25,33,5,12,17,61,93,160
UCL522054,47,45,94,13,20,31,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,0,0,0,0,0,0,14,31,49,18,10,25,85,80,162
UCL522055,60,41,103,17,18,39,0,0,3,0,0,0,3,4,10,0,4,5,17,22,41,0,0,0,0,0,0,0,0,0,0,0,0,24,30,51,3,6,5,0,0,0,40,53,93,13,12,25,117,109,220
UCL522056,74,72,142,21,15,35,0,0,4,0,0,0,0,0,0,3,10,10,36,41,80,0,0,0,0,0,3,0,0,0,0,0,0,43,53,98,4,9,6,4,7,10,69,75,148,22,21,36,164,172,331
UCL522057,23,16,38,0,4,4,3,6,3,7,3,13,0,0,0,0,0,0,22,24,44,0,0,0,4,0,4,0,0,0,0,0,0,33,32,69,16,14,29,0,0,0,49,49,97,15,13,23,89,68,158
UCL522058,83,88,172,11,17,23,0,0,0,0,0,0,0,0,0,0,0,0,19,11,27,0,0,0,0,0,0,0,0,0,0,0,0,18,13,29,0,0,4,6,0,6,33,26,64,18,24,37,131,140,270
UCL522059,81,78,163,23,26,45,0,0,0,0,0,0,0,0,0,0,0,4,22,25,47,0,0,0,0,0,0,0,0,0,0,0,0,28,28,51,0,5,6,0,0,0,52,49,102,35,30,70,172,167,336
UCL522060,23,25,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,6,9,0,0,0,28,34,59
UCL522061,93,89,187,15,19,32,0,0,0,0,0,3,0,0,0,3,0,3,37,39,71,0,0,0,0,0,0,0,0,0,0,0,0,37,43,81,7,4,10,4,0,7,62,59,125,14,5,22,163,162,327
UCL522062,69,71,145,16,21,37,0,0,0,0,0,0,0,0,0,0,0,0,13,6,25,0,0,0,0,0,0,0,0,0,0,0,0,13,6,25,0,0,0,0,0,0,28,32,56,3,4,5,106,103,206
UCL522063,67,70,137,8,5,15,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,0,0,0,0,0,0,10,13,25,8,14,23,86,95,180
UCL522064,125,132,259,36,33,69,0,0,0,0,0,3,3,0,3,0,0,0,19,19,34,0,0,0,0,3,3,0,0,0,0,0,0,21,19,44,0,4,4,0,4,0,60,60,118,19,13,32,204,203,408
UCL522065,71,65,134,13,10,29,0,5,4,0,0,0,0,0,0,0,0,0,18,13,34,0,0,0,0,0,0,0,0,0,0,0,0,18,17,34,0,0,0,0,0,0,28,29,62,32,23,55,131,123,255
UCL522066,87,100,191,21,23,50,0,0,0,0,0,0,0,0,0,0,0,0,32,41,71,0,0,0,0,0,0,0,0,0,0,0,0,32,41,78,9,5,11,4,0,3,66,70,135,28,34,63,181,210,392
UCL522067,57,31,90,4,17,24,0,0,0,4,0,4,0,0,3,0,0,3,32,18,48,0,0,3,0,0,0,0,0,0,0,0,0,38,20,59,0,0,8,0,0,0,52,41,89,37,18,52,141,89,228
UCL522068,134,140,282,9,3,12,0,0,0,0,0,3,0,0,0,0,0,0,37,45,85,0,0,0,0,0,0,0,0,3,0,0,0,42,49,92,0,0,0,0,4,3,50,58,108,32,15,43,214,214,431
UCL522069,79,71,150,22,16,34,0,0,0,0,0,0,0,0,0,0,0,0,29,24,57,0,0,5,0,0,0,0,0,0,0,0,0,30,28,61,5,3,6,0,0,0,58,47,103,13,14,34,151,144,291
UCL522070,71,75,145,39,34,73,0,0,0,0,0,0,0,3,5,0,0,6,43,36,79,0,0,0,0,0,0,0,0,0,0,0,0,44,40,88,3,0,3,0,0,3,91,76,163,13,13,28,177,161,338
UCL522071,157,155,308,3,4,11,0,4,0,0,3,3,0,0,0,0,0,0,7,10,14,0,0,0,0,0,0,0,0,0,0,0,0,8,17,23,4,0,4,0,0,0,14,24,34,18,11,27,186,188,367
UCL531001,47928,42673,90602,4257,3945,8206,431,355,779,427,344,772,600,431,1029,215,162,378,15210,14165,29375,94,73,164,201,148,351,33,18,45,10,11,21,17211,15695,32912,1449,1388,2833,371,277,651,23289,21308,44601,14406,6826,21232,85628,70804,156428
UCL579997,123,16,139,0,0,0,11,0,8,0,0,0,12,0,15,0,0,0,78,9,88,0,0,0,5,0,4,0,0,0,0,0,0,102,13,116,34,10,38,0,0,0,137,24,163,199,19,222,455,58,514
UCL599994,365,234,595,139,96,234,161,141,302,131,129,257,206,200,407,42,44,91,889,802,1698,27,27,53,34,30,60,7,14,21,0,0,0,1499,1391,2889,228,255,488,32,21,50,1901,1766,3664,2225,1267,3492,4491,3264,7755
UCL603001,48889,53047,101941,3906,4390,8293,3159,2849,6004,3174,3047,6220,1374,1477,2849,233,303,539,498,501,1003,17717,19305,37017,164,162,329,196,219,417,0,0,0,26509,27865,54376,5377,5805,11178,790,649,1436,36580,38708,75281,5118,4897,10017,90584,96656,187237
UCL611001,19986,21321,41311,1602,1876,3478,926,895,1824,962,868,1831,676,727,1398,112,121,237,229,251,478,8111,9284,17396,74,73,143,44,53,96,0,4,4,11139,12270,23405,1844,1762,3612,279,260,545,14867,16169,31039,2160,2170,4333,37018,39662,76686
UCL612001,5100,5544,10645,534,627,1162,198,205,403,178,161,332,169,207,375,35,20,54,73,111,179,1883,2249,4129,13,11,28,18,8,28,0,0,0,2558,2964,5527,214,228,442,68,62,131,3380,3885,7266,603,634,1237,9082,10060,19148
UCL612002,6216,6767,12990,990,1143,2130,228,194,419,230,197,422,178,185,363,25,33,57,63,61,121,2094,2445,4537,15,23,40,9,16,27,0,0,0,2850,3145,6000,316,336,657,75,85,155,4229,4707,8939,655,726,1377,11109,12199,23305
UCL613001,3496,3754,7245,374,432,806,100,106,209,103,98,200,99,129,228,7,13,23,34,45,75,1032,1319,2349,14,15,23,9,10,14,0,0,0,1390,1727,3112,61,74,135,19,30,49,1843,2260,4105,424,394,819,5765,6404,12172
UCL614001,1422,1404,2831,217,206,419,46,48,91,51,62,117,55,58,115,8,10,16,16,24,38,381,435,822,6,5,7,5,4,8,0,0,0,566,640,1210,24,29,55,18,11,30,825,881,1711,188,199,396,2443,2491,4933
UCL614002,1595,1651,3248,292,321,617,37,38,74,34,44,75,39,40,79,13,9,27,7,7,17,533,591,1122,0,0,3,5,4,10,0,0,0,670,736,1409,26,19,44,16,14,30,1000,1100,2101,223,226,454,2823,2975,5797
UCL614003,1413,1578,2986,279,304,587,38,38,73,40,47,85,40,45,84,11,6,14,9,12,21,395,456,847,4,0,8,0,7,5,0,0,0,539,606,1143,21,41,60,11,7,23,851,961,1810,138,180,321,2401,2710,5120
UCL615001,312,286,596,47,37,85,9,12,23,8,8,15,13,12,30,0,0,0,4,6,7,76,81,165,0,0,0,0,0,0,0,0,0,115,124,244,3,3,3,3,4,5,172,169,338,60,50,109,548,498,1048
UCL615002,337,335,675,33,51,81,26,27,50,16,15,28,18,20,34,0,5,4,4,3,7,83,86,172,5,0,0,0,0,5,0,0,0,154,157,315,0,0,4,0,0,4,190,207,402,56,59,112,578,607,1186
UCL615003,325,357,683,84,93,178,13,10,27,6,13,17,8,8,22,0,4,6,3,5,7,70,96,172,0,0,0,0,0,0,0,0,0,115,140,252,17,9,28,6,5,11,219,251,466,66,89,158,607,694,1302
UCL615004,256,287,546,55,62,120,25,29,54,16,12,24,8,9,23,0,5,8,0,3,0,54,54,107,3,8,8,0,0,6,0,0,0,107,122,225,16,9,25,0,4,5,177,192,376,42,50,93,479,528,1008
UCL615005,618,752,1380,155,191,342,42,62,99,37,40,77,43,55,92,3,0,4,10,8,19,121,132,256,5,0,9,0,0,0,0,0,0,259,300,555,28,28,55,3,4,7,439,528,968,71,88,154,1134,1370,2498
UCL615006,316,354,671,11,22,40,9,5,17,14,15,32,17,27,42,0,0,0,4,0,7,62,61,122,0,0,0,0,3,3,0,0,0,105,115,224,3,4,11,0,0,0,130,148,275,36,38,66,481,531,1011
UCL615007,299,332,633,38,35,72,14,17,27,10,13,21,19,13,37,0,0,3,12,12,16,65,77,140,0,0,4,0,0,0,0,0,0,121,136,254,10,7,14,0,0,3,166,176,340,38,34,74,502,541,1044
UCL615008,1225,1217,2445,289,308,598,60,67,130,42,53,87,42,53,96,5,10,14,15,23,35,182,216,399,3,3,6,0,0,3,0,0,0,347,418,770,23,16,33,14,7,16,673,745,1419,165,160,330,2067,2129,4188
UCL615009,691,713,1403,61,55,114,7,8,16,8,8,20,19,18,36,8,7,6,8,4,11,235,251,483,0,0,0,0,0,0,0,0,0,282,293,582,8,10,17,7,7,13,360,365,723,45,33,76,1096,1108,2204
UCL615010,442,485,922,127,141,269,35,31,62,14,20,33,12,18,29,5,0,3,7,4,16,180,183,358,4,0,4,0,0,0,0,0,0,253,258,508,19,20,46,5,3,10,407,421,828,99,93,190,946,1003,1941
UCL615011,1068,1119,2189,186,228,410,36,40,75,25,30,57,34,34,69,8,7,11,17,18,32,458,584,1046,0,4,0,0,3,3,0,0,0,582,719,1298,48,49,90,13,15,33,832,1013,1839,105,93,198,2007,2219,4224
UCL615012,1107,1121,2232,119,115,238,39,63,100,24,30,60,36,36,75,8,0,11,14,10,26,464,526,987,4,4,5,0,0,4,0,0,0,584,683,1261,38,36,80,17,18,37,766,853,1620,81,89,165,1948,2069,4016
UCL615013,959,980,1934,108,125,235,28,40,67,37,31,68,38,42,89,3,3,5,12,12,18,325,408,732,9,7,10,0,0,0,0,0,0,453,544,995,28,32,63,17,7,27,604,711,1313,127,147,273,1682,1835,3519
UCL615014,705,774,1480,80,80,161,15,19,32,14,19,30,16,13,26,9,6,8,19,26,45,220,250,469,0,0,0,0,3,11,0,0,0,295,334,627,29,18,45,6,6,7,396,439,839,31,42,69,1132,1253,2385
UCL615015,802,852,1652,109,141,250,35,45,77,24,25,49,26,30,51,3,4,8,4,4,10,388,419,812,3,4,9,5,6,10,0,0,0,493,525,1020,37,50,85,8,9,20,650,721,1370,75,80,153,1523,1654,3176
UCL615016,862,940,1798,138,183,329,38,47,85,41,48,86,33,50,86,3,5,9,10,12,19,246,290,540,5,4,11,6,4,11,0,0,0,378,459,838,23,15,39,9,5,15,549,664,1219,72,94,165,1491,1694,3188
UCL615017,882,921,1804,88,110,192,10,18,32,25,26,49,20,13,34,0,3,8,7,7,17,345,376,722,4,8,9,0,0,0,0,0,0,414,447,864,13,18,31,9,6,16,518,579,1099,61,48,111,1463,1554,3013
UCL615018,844,966,1810,220,262,488,36,40,76,35,51,88,55,60,117,4,0,0,16,18,32,366,429,788,8,4,15,4,4,5,0,0,0,519,602,1117,28,39,67,13,11,22,787,905,1695,92,99,193,1721,1976,3697
UCL615019,294,248,542,37,43,86,23,21,43,17,20,34,32,26,57,0,0,0,6,4,7,120,122,245,5,0,0,0,0,4,0,0,0,194,199,401,8,4,18,5,0,5,245,256,499,74,62,139,613,567,1174
UCL615020,484,442,918,90,103,197,25,21,52,26,14,41,26,23,51,10,8,16,4,9,17,80,79,156,0,0,4,3,0,4,0,0,0,170,163,330,18,15,34,6,7,12,288,291,571,92,82,180,863,811,1672
UCL615021,526,572,1098,143,163,309,20,20,38,14,22,39,21,21,43,0,0,0,7,5,9,55,55,110,3,0,3,0,0,0,0,0,0,114,128,242,7,10,20,9,9,18,269,312,580,95,115,206,888,998,1885
UCL615022,305,315,619,81,95,173,13,24,42,17,17,30,14,13,22,0,0,0,5,4,10,57,60,119,0,0,0,0,0,4,0,0,0,104,119,222,9,6,14,9,5,10,196,229,424,54,54,109,555,598,1155
UCL615023,770,825,1602,223,240,467,42,19,61,36,33,65,35,30,65,8,9,18,11,15,24,189,212,397,5,4,6,0,0,0,0,0,0,321,318,636,58,41,95,11,4,9,615,600,1209,159,138,301,1546,1565,3111
UCL615024,489,525,1012,67,70,145,15,21,38,15,17,31,14,7,19,0,0,7,0,5,6,155,183,340,0,0,0,0,0,3,0,0,0,207,239,450,20,22,40,4,4,6,301,336,643,44,33,77,834,896,1729
UCL615025,669,743,1411,152,194,350,25,30,61,21,12,37,29,34,59,7,3,8,3,5,6,334,430,761,3,11,11,0,0,0,0,4,3,426,521,952,30,31,57,6,5,12,620,754,1374,88,106,194,1370,1606,2969
UCL615026,348,399,751,96,130,225,25,27,51,18,15,34,25,22,47,3,0,8,7,10,19,92,103,197,3,0,6,0,0,0,0,0,0,173,184,352,15,18,31,0,4,8,287,332,612,72,62,132,703,799,1504
UCL615027,456,455,913,54,63,116,28,23,52,18,12,34,26,30,52,3,4,4,8,6,12,155,148,299,4,0,4,6,6,4,0,0,0,236,231,467,11,13,19,0,0,0,305,301,605,35,45,78,794,798,1588
UCL621001,131,144,273,10,15,28,0,0,0,4,0,6,0,0,9,0,0,0,0,4,3,56,52,109,0,0,0,0,0,0,0,0,0,70,59,127,0,0,0,0,0,0,81,73,151,18,11,31,228,231,460
UCL621002,200,186,388,30,47,80,20,20,37,20,12,32,12,6,18,0,0,0,6,4,12,51,42,95,4,3,4,0,0,0,0,0,0,100,94,193,25,27,51,4,0,3,159,168,325,27,15,51,393,368,764
UCL621003,141,124,266,21,13,36,0,4,5,5,4,5,3,5,5,0,0,0,4,0,4,80,77,158,0,0,0,0,0,3,0,0,0,96,87,188,0,0,0,0,0,0,118,104,220,28,35,57,291,264,554
UCL621004,231,265,499,29,40,66,20,16,40,10,8,15,19,8,28,0,0,0,0,0,0,35,45,83,0,0,3,0,4,0,0,0,0,79,84,165,7,0,7,0,0,0,111,131,244,24,24,50,366,424,786
UCL621005,143,150,288,4,10,12,7,9,12,11,9,19,11,4,16,0,0,4,3,0,4,53,42,98,0,0,0,0,0,0,0,0,0,80,66,149,0,0,0,0,0,5,90,79,165,5,10,12,229,237,472
UCL621006,206,210,417,19,7,28,3,0,6,3,4,4,0,3,0,0,0,0,0,5,0,36,52,91,0,0,0,0,0,0,0,0,0,43,62,108,8,7,11,0,0,0,69,78,146,10,8,20,285,299,584
UCL621007,181,184,364,10,8,22,0,0,0,0,0,0,11,10,22,0,0,0,0,0,0,48,43,94,0,0,3,0,0,0,0,0,0,55,60,117,5,0,5,0,0,4,68,78,144,14,16,26,258,272,532
UCL621008,205,185,393,17,22,35,3,4,3,9,10,14,5,6,14,0,0,0,0,7,3,50,60,110,0,0,0,0,0,0,0,0,0,67,78,149,6,4,5,0,0,0,91,100,190,29,18,45,328,307,629
UCL621009,192,173,369,48,54,106,0,4,5,18,11,27,0,4,4,0,5,5,0,0,0,16,25,42,4,0,3,0,0,0,4,4,5,40,52,87,4,9,19,3,3,7,102,112,214,18,25,39,313,310,627
UCL621010,150,137,284,25,23,46,6,13,21,7,8,14,9,9,13,3,0,3,3,6,5,33,27,57,0,0,0,0,0,0,0,0,0,63,57,118,10,5,21,0,0,0,92,82,177,22,23,43,264,245,505
UCL621011,168,173,343,22,26,47,9,9,14,3,6,11,8,7,12,0,0,0,0,3,3,49,43,95,3,5,7,0,0,0,0,0,0,76,72,141,4,0,5,0,0,0,99,92,194,11,14,31,286,284,565
UCL621012,247,282,527,15,25,40,9,10,22,4,10,7,0,5,3,0,0,0,0,0,3,56,36,92,0,0,0,0,6,6,0,0,0,78,63,134,11,10,22,0,3,4,97,98,197,6,11,20,352,385,738
UCL621013,179,178,354,24,23,50,12,11,28,7,4,12,10,3,10,0,0,0,3,0,3,42,46,91,0,0,4,0,4,3,0,0,0,78,79,159,7,4,7,0,0,0,106,106,218,25,27,48,310,305,619
UCL621014,178,184,360,17,22,45,9,6,14,6,5,9,4,7,10,0,0,3,3,6,6,43,55,97,3,0,3,0,0,0,0,0,0,64,75,144,9,5,15,0,0,0,87,108,195,34,27,62,304,318,620
UCL621015,296,310,606,17,16,39,24,32,60,15,10,28,17,12,32,0,0,3,0,3,3,70,73,144,0,0,5,4,0,8,0,0,0,134,147,281,10,3,10,0,0,0,157,170,330,31,25,54,488,503,989
UCL621016,257,247,504,8,6,20,3,4,5,3,3,4,3,4,3,0,0,0,5,6,4,50,59,107,0,0,0,0,5,4,0,0,0,58,73,135,5,8,18,0,0,0,80,95,173,9,7,10,343,342,690
UCL621017,130,130,267,22,34,56,4,7,13,8,13,20,8,12,21,0,0,0,0,0,0,20,33,49,0,0,0,0,0,0,0,0,0,45,66,112,0,4,5,0,0,3,75,108,178,25,26,53,235,263,495
UCL621018,148,162,313,38,38,79,5,9,10,0,3,4,6,7,14,0,0,0,0,4,3,31,37,69,0,0,0,0,0,0,0,0,0,51,57,103,0,0,3,0,0,0,85,94,181,23,35,59,263,291,553
UCL621019,177,170,342,19,20,38,9,4,7,8,10,15,0,3,3,0,0,0,0,3,3,70,62,134,0,0,0,0,0,0,0,0,0,85,79,169,7,5,16,0,0,0,110,104,215,26,28,50,310,299,607
UCL621020,255,257,511,29,27,60,13,14,23,5,10,15,12,14,24,0,0,0,3,4,8,53,57,109,0,0,0,0,0,0,0,0,0,91,96,186,0,4,10,0,0,0,125,129,258,42,36,77,418,418,841
UCL621021,243,260,504,65,78,139,11,16,32,4,3,13,8,19,27,0,0,0,4,4,3,97,89,183,6,3,7,0,0,0,0,0,0,125,138,261,3,4,9,5,0,5,197,215,411,27,33,56,462,508,972
UCL621022,249,285,532,30,34,65,8,10,15,9,7,21,0,4,11,0,3,8,0,0,0,72,89,160,3,0,4,0,0,0,0,0,0,99,117,215,6,9,14,3,3,4,134,160,297,33,36,69,420,485,899
UCL621023,168,138,307,35,31,67,24,22,40,14,13,21,27,23,53,0,5,7,10,8,14,41,43,76,0,5,3,0,0,0,0,0,0,114,107,219,10,6,19,0,0,0,154,149,303,68,52,115,385,338,730
UCL621024,161,141,301,42,42,85,9,9,19,6,11,19,11,16,24,0,0,0,6,5,12,36,43,82,0,0,0,0,0,0,0,0,0,79,80,161,0,4,8,0,0,3,129,133,257,25,22,49,315,293,610
UCL621025,205,203,412,15,16,32,6,10,14,5,10,14,4,3,10,0,0,7,0,0,3,50,56,101,0,0,0,0,5,4,0,0,0,70,81,155,3,5,4,4,3,5,88,102,192,29,16,45,324,329,653
UCL621026,146,134,282,34,35,64,6,8,13,3,9,9,5,11,14,0,0,0,0,0,4,21,17,42,0,0,4,0,0,4,0,0,0,34,44,81,4,6,9,3,0,5,73,87,162,16,16,34,237,233,475
UCL621027,207,201,411,33,30,64,5,8,19,15,11,24,11,6,18,0,0,0,7,5,8,54,48,98,3,0,0,0,0,5,0,0,0,92,84,179,0,3,10,0,0,0,132,123,255,24,22,43,358,346,704
UCL621028,171,150,324,53,43,96,12,4,14,8,3,8,9,10,18,0,0,3,0,0,6,16,15,35,0,0,0,0,0,0,0,0,0,42,46,83,19,9,26,3,0,5,112,97,210,35,36,68,320,285,600
UCL621029,160,151,308,31,51,80,4,8,12,0,0,0,13,9,19,0,0,3,5,0,5,53,65,116,0,0,0,0,0,0,0,0,0,78,80,157,5,3,7,0,0,3,113,135,247,12,12,31,286,301,585
UCL621030,191,190,380,26,42,74,9,9,17,9,10,20,10,9,13,0,5,3,0,5,8,58,51,111,0,0,0,0,0,0,0,0,0,89,82,173,9,9,14,0,0,0,125,139,261,19,25,46,340,353,692
UCL621031,221,204,427,50,43,89,0,6,10,5,0,4,3,6,11,0,0,0,0,3,3,45,43,85,0,0,0,0,0,0,0,0,0,63,61,122,5,0,8,0,0,0,118,106,219,28,19,49,368,332,697
