UCL_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
UCL121009,27,0,32,6,4,88,76,92,23,0,38,36,4,22,64,4,28,405,24,674,0,0,0,0,0,0,0,0,0,0,0,4,121,124,106,117,35,18,58,52,11,38,90,11,55,420,141,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,3,3,0,4,8,0,17,3,0,0,0,4,3,0,3,3,0,4,7,0,16,101,93,31,15,51,48,12,32,78,11,38,292,17,587,4,4,0,4,3,0,0,0,0,0,4,3,107,124,106,93,35,18,60,52,11,33,84,11,45,307,126,724
UCL121010,9,3,8,0,0,23,66,36,33,0,20,20,0,10,29,3,48,383,20,590,0,0,0,0,0,0,0,0,0,0,0,8,45,58,64,41,30,4,23,24,0,14,41,4,62,393,67,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,11,0,0,3,0,0,0,0,0,0,0,3,7,0,11,65,28,27,4,22,20,0,14,36,4,51,287,22,497,0,0,0,0,0,0,0,0,0,0,0,8,47,56,64,28,30,4,23,24,0,14,36,4,53,303,62,568
UCL121011,39,8,34,8,7,98,89,77,28,0,43,33,8,32,81,3,42,417,34,717,5,0,0,0,0,0,0,0,0,0,0,6,117,124,125,92,31,0,58,54,13,48,124,12,77,431,151,941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,4,9,0,4,5,0,5,0,4,24,8,0,6,0,4,9,0,4,5,0,5,0,4,24,116,79,32,0,52,45,9,41,113,12,58,292,33,631,0,4,0,0,8,0,0,0,0,0,0,7,86,100,125,80,31,0,58,54,13,48,117,12,62,302,116,755
UCL121012,12,0,12,6,3,36,89,68,20,0,35,35,5,20,69,6,61,465,31,790,0,0,0,0,0,0,0,0,0,0,0,3,20,24,91,79,29,5,44,43,6,20,84,3,77,474,53,852,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,0,0,3,7,0,5,4,0,5,16,0,34,4,0,0,0,3,7,0,5,4,0,5,18,0,37,91,60,25,5,33,35,6,16,79,3,61,370,26,678,0,0,0,0,0,0,0,0,0,0,0,0,18,18,91,61,29,5,41,43,6,20,80,3,67,388,46,726
UCL121013,0,13,9,0,0,31,37,57,9,0,47,20,9,5,39,0,13,418,12,584,0,0,0,0,0,0,0,0,0,0,0,10,117,125,54,61,13,4,52,32,13,9,34,7,20,424,131,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,57,47,13,4,56,31,13,9,36,9,16,294,11,469,0,0,0,0,0,3,0,0,0,0,0,5,91,98,54,47,13,4,52,33,13,9,36,7,19,301,102,573
UCL121014,7,5,9,0,0,36,48,35,11,0,19,22,9,14,47,4,31,259,15,431,0,0,0,0,0,0,0,0,0,0,0,0,52,55,64,40,15,5,27,33,11,22,56,8,45,262,69,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,3,3,6,0,0,10,0,25,5,4,0,0,4,0,3,3,6,0,0,10,0,25,55,33,15,0,23,29,4,19,52,9,47,186,13,357,0,0,0,0,0,0,0,0,0,0,0,3,45,50,64,42,15,5,27,33,11,22,57,8,47,196,55,439
UCL121015,3,0,8,5,0,25,66,61,21,0,24,21,6,3,58,4,47,427,28,691,0,0,0,0,0,0,0,0,0,0,0,3,20,23,70,62,26,0,26,22,6,3,64,4,53,436,49,737,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,4,0,15,0,0,3,0,0,0,0,0,0,0,3,7,0,20,65,56,22,0,26,21,6,3,59,4,50,344,21,599,0,0,0,0,0,0,0,0,0,0,0,5,15,23,70,56,26,0,26,22,6,3,62,4,57,356,41,637
UCL121016,10,4,9,4,0,21,37,38,19,0,4,15,3,4,39,0,33,327,24,484,0,0,0,0,0,0,0,0,0,0,0,0,43,41,46,33,22,3,15,21,7,4,49,0,40,334,63,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,28,22,3,15,21,7,4,47,0,38,242,17,405,0,0,0,0,0,0,0,0,0,0,0,8,34,43,46,25,22,3,15,21,7,4,45,0,38,253,48,449
UCL121017,4,0,6,5,4,29,60,73,14,0,17,15,0,3,66,4,40,539,20,775,0,0,0,0,0,0,0,0,0,0,0,6,22,24,57,74,14,0,18,19,7,3,70,4,46,554,44,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,5,0,11,0,0,5,0,0,0,0,0,8,0,0,4,0,13,56,56,14,0,18,14,7,0,62,4,32,366,16,572,0,0,0,0,0,0,0,0,0,0,0,0,18,22,59,56,14,0,18,20,7,3,66,4,37,377,32,610
UCL121018,18,3,22,0,0,60,87,103,21,0,44,34,9,17,102,3,51,462,26,782,5,0,0,0,0,0,0,5,6,0,0,4,30,39,117,122,33,0,56,41,13,31,128,9,73,460,55,878,0,0,0,0,0,0,0,0,0,0,0,5,0,4,12,8,3,0,7,4,0,4,9,0,5,13,0,42,12,8,3,0,7,4,0,3,9,0,5,21,0,43,103,96,25,0,47,37,11,23,105,11,60,297,23,622,0,0,0,0,0,0,0,0,0,0,0,0,18,26,117,104,33,0,56,42,13,31,116,11,66,317,45,693
UCL121019,11,0,19,3,0,35,48,42,14,0,30,14,6,3,53,0,49,414,31,648,0,0,0,0,0,0,0,0,0,0,0,3,9,10,54,47,21,4,32,17,6,10,63,0,73,421,40,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,3,7,0,17,5,0,0,0,0,4,0,0,0,0,3,8,0,16,50,34,21,4,31,18,6,8,55,0,61,271,19,505,0,0,0,0,0,0,0,0,0,0,0,0,9,9,54,38,21,4,32,17,6,10,60,0,63,282,28,535
UCL121020,6,0,4,6,0,15,28,36,15,0,20,18,0,3,39,4,36,336,28,509,0,0,0,0,0,0,0,0,0,0,0,7,31,38,27,36,21,3,16,20,3,8,40,6,40,347,54,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,3,0,11,7,0,0,0,0,3,0,0,0,0,0,3,0,11,23,29,21,3,15,12,0,6,39,6,34,254,22,414,0,0,0,0,0,0,0,0,0,0,0,0,17,25,27,29,21,3,19,17,3,8,38,6,34,257,42,448
UCL121021,8,4,9,7,3,41,71,64,23,0,32,23,4,11,33,3,26,264,13,474,0,0,0,0,0,0,0,0,0,0,0,5,47,54,86,74,28,3,36,26,5,16,37,7,33,273,71,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,3,3,4,0,5,0,0,0,9,0,19,6,4,3,3,3,4,0,5,0,0,0,9,0,19,80,57,24,0,35,22,0,9,35,3,31,216,13,425,0,0,0,0,0,0,0,0,0,0,0,0,44,51,86,59,28,3,36,26,5,16,38,7,28,226,61,494
UCL121022,22,5,15,4,4,74,75,72,21,0,43,36,13,17,45,3,38,322,15,578,0,0,0,0,0,0,0,0,0,0,0,4,62,63,99,76,32,9,60,51,15,27,67,8,53,325,89,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,4,0,10,5,3,4,3,3,4,6,0,32,11,10,8,0,10,5,3,4,3,3,4,6,0,30,94,65,25,9,46,47,16,26,56,8,44,243,18,534,0,0,0,0,0,0,0,0,0,0,0,5,58,61,99,73,32,9,57,51,15,27,62,8,48,250,76,626
UCL121023,25,8,29,6,0,73,105,50,17,4,47,36,6,17,65,16,43,209,20,473,0,0,0,0,0,0,0,0,0,0,0,0,35,38,148,62,27,14,69,67,14,35,93,22,72,218,54,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,10,0,3,7,0,8,10,0,27,12,0,0,0,4,10,0,3,7,0,8,10,0,27,132,56,30,13,60,55,10,29,86,14,64,171,22,478,0,0,0,0,0,0,0,0,0,0,0,3,26,34,148,55,27,14,69,67,14,35,93,22,74,181,47,536
UCL121024,18,0,15,0,3,36,71,51,9,0,35,17,10,16,60,3,28,273,15,476,0,0,0,0,0,0,0,0,0,0,0,6,33,34,84,62,15,7,42,22,9,26,81,3,44,276,49,553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,6,7,0,3,5,0,0,0,0,17,8,3,5,0,6,7,0,3,5,0,0,0,0,17,77,43,17,5,38,19,10,18,69,3,39,176,11,372,3,0,0,0,0,0,0,0,0,0,0,0,19,28,88,41,15,7,42,22,9,26,75,3,46,174,36,415
UCL121025,5,0,6,3,0,21,46,36,9,0,16,17,0,3,48,0,38,370,18,561,0,0,0,0,0,0,0,0,0,0,0,3,8,15,52,37,13,3,22,17,0,3,53,3,54,377,28,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,6,0,16,4,0,0,0,0,3,0,0,0,0,0,6,0,16,50,30,10,3,22,17,0,3,46,3,43,274,17,459,0,0,0,0,0,0,0,0,0,0,0,0,7,9,52,34,13,3,22,17,0,3,48,3,43,276,23,482
UCL121026,12,0,12,8,0,48,84,78,43,0,25,37,5,21,64,6,58,558,25,864,0,0,0,0,0,0,0,0,0,0,0,0,62,60,102,88,46,7,35,42,9,25,76,10,73,566,84,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,3,0,3,12,4,32,4,0,4,0,0,3,0,0,3,0,3,12,4,32,98,64,44,3,29,43,8,25,70,10,56,445,23,752,3,0,0,0,0,0,0,0,0,0,0,9,54,59,102,68,46,7,35,42,9,25,79,10,64,465,77,838
UCL121027,7,0,5,5,0,18,28,35,11,0,17,8,0,12,49,3,27,399,11,555,0,0,0,0,0,0,0,0,0,0,0,3,28,40,41,40,16,3,17,9,4,18,54,0,34,409,41,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,12,0,0,0,0,0,0,0,6,0,0,0,11,0,18,36,31,11,3,18,9,3,18,53,4,32,285,12,441,0,0,0,0,0,0,0,0,0,0,0,3,19,29,41,32,16,3,17,9,4,18,54,4,32,302,37,488
UCL121028,13,5,17,4,0,45,115,48,22,0,26,30,10,17,69,4,47,427,20,699,3,0,0,0,0,0,0,0,0,0,0,0,36,39,131,51,32,0,32,35,10,23,79,9,71,430,60,785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,12,0,19,3,0,0,0,0,0,0,0,0,0,3,12,0,19,125,55,23,0,31,36,10,23,81,6,64,346,11,641,3,0,0,0,0,3,0,0,0,0,0,0,37,38,131,55,32,0,32,35,10,23,81,6,67,355,46,696
UCL121029,6,4,15,4,0,42,44,51,6,4,23,22,4,11,41,5,30,345,29,535,0,0,0,0,0,0,0,0,0,0,0,5,23,27,66,60,16,0,38,38,5,16,49,3,51,353,52,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,7,5,0,10,0,0,0,0,0,6,0,0,5,0,7,3,0,13,61,52,16,4,39,29,8,16,43,4,33,248,22,432,7,0,0,0,0,0,0,0,0,0,3,6,24,33,66,52,16,0,38,38,5,16,46,3,38,250,45,471
UCL121030,20,11,10,0,4,66,87,107,26,0,47,29,11,37,81,7,39,389,30,700,7,4,4,0,0,0,5,0,0,0,0,4,97,104,119,132,35,8,63,43,18,46,99,17,53,393,124,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,9,0,3,0,0,0,4,0,21,6,6,0,0,0,9,0,3,0,0,0,4,0,21,106,107,40,8,57,33,14,47,92,14,42,296,25,629,3,0,0,0,3,0,0,0,0,0,5,7,77,88,119,113,35,8,63,41,18,46,99,14,46,304,103,734
UCL121031,17,0,19,5,0,42,101,90,40,0,31,31,9,17,73,10,58,566,35,904,0,0,0,0,0,0,0,0,0,0,0,6,64,64,119,96,40,6,36,38,8,20,85,12,73,572,95,1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,6,15,0,24,5,0,0,0,3,0,0,0,0,0,6,15,0,24,112,82,39,6,35,38,13,20,80,12,64,424,19,759,0,0,0,0,0,0,0,0,0,0,0,9,43,51,119,82,40,6,36,38,8,20,80,12,65,444,66,829
UCL121032,11,7,17,5,0,63,99,80,29,5,47,44,12,26,58,10,30,303,24,586,0,0,0,0,0,0,0,0,0,0,0,9,57,70,125,96,30,7,63,60,22,38,72,17,51,315,90,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,4,8,3,9,8,0,6,0,0,18,5,5,0,5,4,8,3,9,8,0,6,4,0,14,119,70,27,9,56,55,19,33,60,12,49,239,19,542,0,0,0,0,0,5,0,0,0,0,0,4,56,60,125,76,30,7,63,60,22,38,71,17,51,246,78,622
UCL121033,8,5,10,0,0,22,36,43,8,0,14,17,7,4,32,0,30,285,16,433,0,0,0,0,0,0,0,0,0,0,0,0,61,61,37,42,11,0,19,21,7,3,37,7,42,290,77,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,12,3,0,3,0,0,0,0,0,4,0,0,3,0,15,37,30,8,0,16,16,7,3,34,7,40,182,12,317,0,0,0,0,0,0,0,0,5,0,0,3,42,49,37,30,11,0,19,19,7,3,37,7,46,192,54,378
UCL121034,6,0,5,3,0,12,54,64,20,0,7,15,5,12,49,5,36,587,30,823,0,0,0,0,0,0,0,0,0,0,0,4,60,73,54,66,21,5,11,20,5,11,61,9,43,601,91,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,10,0,22,3,0,0,0,0,0,0,0,6,0,0,10,0,23,49,48,21,0,10,12,3,12,49,9,32,463,27,664,0,0,0,0,0,0,0,0,0,0,0,0,48,54,54,53,21,5,11,15,8,11,48,9,38,477,76,735
UCL121035,25,5,27,16,0,81,83,129,24,0,58,35,10,20,104,0,67,582,39,986,0,0,0,0,0,0,0,0,0,0,0,7,52,61,110,150,32,0,67,44,10,21,137,4,96,597,92,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,3,6,0,3,0,0,0,14,0,28,6,5,0,0,3,6,0,3,0,0,3,15,0,31,103,100,31,0,60,41,11,22,123,4,81,396,33,787,0,0,0,0,0,0,0,0,0,0,0,4,36,39,110,107,32,0,65,47,10,21,125,4,85,414,67,852
UCL121036,23,0,26,4,0,63,118,112,32,0,32,30,8,16,110,9,98,825,49,1307,0,0,0,0,0,0,0,0,0,0,0,3,47,50,140,121,41,12,42,37,9,26,140,11,127,831,100,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,0,4,4,0,4,8,0,10,12,0,34,11,6,3,0,4,4,0,4,8,0,10,12,0,34,126,94,35,9,35,37,9,24,116,11,97,525,44,986,0,0,0,0,0,0,0,0,0,0,0,0,37,37,140,97,41,12,42,37,9,26,127,11,103,536,79,1055
UCL121037,15,4,14,4,0,45,93,57,38,0,52,43,12,20,53,10,52,403,23,715,0,0,0,0,0,0,0,0,0,0,0,0,31,28,105,68,45,6,52,50,12,28,74,17,68,407,53,791,5,0,0,0,0,0,0,0,0,0,0,10,0,17,6,0,6,0,0,4,0,0,4,0,3,11,0,27,7,0,6,0,0,3,0,0,4,0,10,16,6,43,98,58,41,6,51,46,13,24,63,9,60,291,19,599,0,0,0,0,0,0,0,0,0,0,0,0,18,28,105,58,45,6,52,50,12,28,68,17,64,309,37,669
UCL121038,13,3,17,0,0,47,61,58,17,0,28,30,3,19,43,0,26,269,19,464,0,0,0,0,0,0,0,0,0,0,0,0,84,91,84,66,20,9,40,45,3,25,65,3,45,266,110,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,3,0,4,3,0,20,5,3,0,0,0,3,0,0,3,0,4,3,0,20,73,57,21,9,42,40,0,21,56,6,33,196,17,411,0,0,0,0,0,0,0,0,0,0,0,3,61,69,84,60,20,9,40,45,3,25,65,3,42,199,78,495
UCL121039,3,6,7,0,0,17,39,39,17,0,3,17,7,5,40,0,29,457,15,621,0,0,0,0,0,0,0,0,0,0,0,9,91,92,48,41,19,5,5,16,3,5,48,4,44,466,102,733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,10,4,0,4,0,0,0,0,0,0,0,0,4,0,10,46,38,14,5,5,16,0,8,41,6,35,349,9,506,0,0,0,0,0,0,0,0,0,0,0,3,72,73,48,37,19,5,5,16,0,5,42,4,36,357,80,594
UCL121040,6,0,8,0,0,13,40,57,13,0,20,19,3,5,38,0,20,316,10,479,0,3,0,0,0,0,0,0,0,0,0,0,19,22,46,61,13,0,19,19,3,9,46,0,30,318,32,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,9,6,0,0,0,0,0,0,0,0,0,0,5,0,12,44,50,20,0,19,22,3,9,45,0,25,217,10,377,0,0,0,0,0,0,0,0,0,0,0,5,21,20,46,56,13,0,19,19,3,9,45,0,30,229,26,409
UCL121041,30,6,21,0,0,64,66,59,17,0,40,29,11,26,49,4,41,290,6,484,0,0,0,0,0,5,0,0,0,0,0,7,32,43,93,79,28,6,49,43,9,35,81,6,64,295,35,592,0,0,0,0,0,0,0,0,0,0,0,6,0,6,4,4,0,0,7,3,0,3,3,0,6,9,0,15,4,4,0,0,7,3,0,3,3,0,6,14,0,25,89,62,25,6,46,37,15,30,63,3,51,215,11,444,0,0,0,0,0,3,0,0,0,0,0,3,27,38,93,69,27,6,49,43,9,35,69,6,56,227,36,502
UCL121042,3,0,7,0,0,22,52,34,23,0,28,29,8,6,36,4,32,303,23,499,0,0,0,0,0,0,0,0,0,0,0,0,29,32,57,40,25,0,32,34,8,13,39,3,35,303,50,553,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,0,3,0,0,4,0,0,6,0,16,4,0,0,0,0,3,0,0,6,0,0,7,0,21,56,34,21,0,33,34,8,4,30,3,37,255,21,447,0,0,0,0,0,0,0,0,0,0,0,0,26,33,57,35,22,0,32,34,8,5,36,3,33,260,52,499
UCL121043,4,0,7,5,0,28,42,51,13,3,21,18,3,8,39,4,42,443,25,635,0,0,0,0,0,0,0,0,0,0,0,4,7,17,45,53,21,9,29,24,6,10,43,4,53,455,36,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,5,0,9,3,0,0,0,0,0,0,3,0,0,3,5,0,9,41,46,21,4,27,23,3,12,42,4,42,304,13,492,0,0,0,0,0,0,0,0,0,0,0,0,8,9,45,43,21,9,29,24,6,10,42,4,44,310,27,511
UCL121044,15,4,13,3,0,31,52,50,14,0,19,20,3,12,48,6,41,246,17,435,0,0,0,0,3,0,0,0,0,0,0,8,82,95,65,55,22,4,27,26,4,20,68,10,54,256,97,562,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,4,5,0,0,3,0,0,7,0,14,4,0,0,0,4,5,0,0,3,0,0,5,0,17,57,45,18,0,16,26,4,19,59,8,48,169,10,348,0,0,0,0,0,0,0,0,0,0,0,0,65,64,65,47,22,4,27,26,4,20,61,10,45,176,75,436
UCL121045,12,5,10,0,3,28,62,31,20,0,22,19,0,6,51,5,21,280,18,466,0,0,0,0,0,0,0,0,0,0,0,3,23,25,79,39,24,4,27,27,3,10,66,8,34,285,44,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,7,74,34,22,4,25,29,3,10,57,8,31,229,21,425,0,0,0,0,0,0,0,0,0,0,0,0,18,25,79,34,24,4,27,27,3,10,60,8,31,229,39,453
UCL121046,4,0,5,0,0,14,26,45,16,0,10,17,0,4,47,0,44,322,6,477,0,0,0,0,0,0,0,0,0,0,0,0,6,12,31,44,20,0,13,18,0,4,55,0,49,322,17,503,0,0,0,0,0,0,0,0,0,0,0,10,0,10,4,0,4,0,0,0,0,0,4,0,0,12,0,18,4,0,4,0,0,0,0,0,4,0,0,14,0,32,26,36,18,0,13,13,0,4,49,0,45,193,5,339,0,0,0,0,0,0,0,0,0,0,0,0,13,8,31,36,20,0,16,18,0,4,52,0,51,211,12,377
UCL121047,9,0,14,3,0,32,46,55,10,0,24,11,0,8,68,6,54,316,14,544,0,0,0,0,0,0,0,0,0,0,0,4,24,31,67,64,16,0,29,19,0,8,77,6,71,327,36,604,0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,0,0,0,0,0,0,4,0,10,15,0,30,11,0,0,0,0,0,0,0,4,0,7,25,0,43,60,45,14,0,29,15,0,6,67,6,55,193,12,402,0,0,0,0,0,0,0,0,0,0,0,0,21,20,67,49,17,0,29,19,0,8,73,6,61,216,34,464
UCL121048,9,0,10,0,0,29,58,36,27,3,25,18,4,10,52,5,32,279,7,456,4,0,0,0,0,0,0,0,0,0,0,5,10,16,74,42,32,6,31,27,8,7,55,3,43,283,17,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,9,0,26,3,3,0,0,0,0,0,0,3,0,0,9,0,26,69,31,25,6,29,24,8,12,49,3,36,190,7,379,0,0,0,0,0,0,0,0,0,0,0,0,7,8,74,37,32,6,31,27,8,12,53,3,36,207,17,415
UCL121049,5,0,7,3,0,23,41,65,14,0,19,7,0,6,41,4,15,353,26,537,0,0,0,0,0,0,0,0,0,0,0,3,81,82,47,70,20,0,27,14,0,3,41,4,26,359,105,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,10,4,0,0,0,3,0,0,0,0,0,6,0,0,10,47,51,20,0,24,13,0,3,38,4,19,264,20,435,0,0,0,0,0,0,0,0,0,0,0,5,60,63,47,51,20,0,27,14,0,3,39,4,21,268,83,506
UCL121050,10,7,23,4,0,77,109,50,47,5,36,41,10,41,47,12,36,262,20,517,0,3,0,0,0,0,0,0,0,0,3,4,57,70,152,55,49,14,54,70,10,51,61,19,58,272,84,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6,5,0,0,0,5,5,0,21,13,0,0,0,0,6,5,0,0,0,5,5,0,21,142,56,47,14,43,60,9,44,61,17,46,235,16,541,0,0,0,0,0,0,0,0,0,0,0,5,53,60,152,55,49,14,54,70,10,49,61,19,56,245,66,622
UCL121051,35,7,33,5,0,105,118,113,34,4,62,43,9,24,91,11,51,394,32,765,5,3,0,0,4,0,0,0,3,0,0,10,54,78,176,130,49,13,84,58,23,35,129,14,83,411,86,940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,3,0,5,0,3,0,9,0,9,13,0,46,12,5,3,0,5,0,3,0,9,0,9,17,0,50,161,104,46,6,77,54,21,30,105,18,68,291,25,688,3,0,0,0,0,0,0,0,0,0,0,3,44,53,176,107,45,13,84,58,23,35,115,14,71,312,72,792
