UCL_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
UCL315037,25,0,0,0,25,10,0,33,0,0,0,0,0,0,0,0,0,0,0,0,118,19,3,0,143,0,0,3,141,8,4,148,23,3,0,0,26,0,0,0,26,0,0,26,31,5,0,0,33,0,0,0,33,0,0,33,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,56,3,0,0,61,0,0,0,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,64,0,0,0,64,0,0,65,9,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,0,73,0,0,0,73,3,0,78,22,0,0,0,22,0,0,0,27,0,0,29,39,8,0,0,39,0,0,0,44,0,0,44
UCL315038,15,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,94,15,3,3,108,5,0,5,114,0,0,116,24,6,0,0,24,0,0,0,24,0,0,26,23,0,0,0,24,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,49,3,0,0,52,0,0,0,47,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,48,0,0,0,52,0,0,55,0,4,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,52,0,0,0,52,0,0,57,17,8,3,0,27,0,0,0,27,4,0,27,17,0,0,0,17,0,0,0,17,0,0,17
UCL315039,4,0,0,0,4,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,7,0,0,0,7,18,0,24,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,5,3,0,10,4,0,0,0,0,0,0,0,0,14,0,16,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,4,14,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,0,0,5
UCL315040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
UCL315041,10,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,37,3,0,3,39,0,0,42,3,0,0,0,3,0,0,0,5,0,0,5,5,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,14,0,0,0,15,0,0,15,9,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,19,0,0,0,19,0,0,19,5,0,0,0,9,0,0,0,7,0,0,7,3,0,0,5,10,0,0,0,10,0,0,10
UCL315042,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,40,0,0,0,40,6,0,41,15,3,0,0,18,0,0,0,18,0,0,18,17,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,6,0,0,33,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,33,6,0,0,38,0,0,0,38,0,0,38,14,4,0,0,17,0,0,0,17,0,0,22,20,0,0,0,20,0,0,0,23,0,0,23
UCL315043,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,13,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,0,10,6,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
UCL315044,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,59,6,0,0,69,7,0,7,72,9,0,80,18,0,0,0,23,0,0,0,23,0,0,23,23,0,0,0,27,4,0,4,29,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,45,4,0,4,53,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,3,45,4,0,4,53,3,0,57,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,3,57,4,0,4,57,3,0,57,23,0,0,4,30,0,0,0,30,0,0,30,14,4,4,0,24,0,0,0,25,0,0,29
UCL315045,6,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,58,5,3,0,72,0,0,0,75,5,0,78,25,5,4,0,28,0,0,0,28,0,0,27,16,3,3,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,42,8,3,0,54,0,0,0,54,0,0,53,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,42,8,8,0,54,0,0,0,54,0,0,55,3,0,0,0,7,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,42,8,7,0,60,0,0,0,60,0,0,67,35,0,0,0,40,0,0,0,40,0,0,41,12,0,5,0,16,0,0,0,16,0,0,20
UCL315046,7,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,45,12,0,0,56,0,0,0,56,8,0,68,8,0,0,0,14,0,0,0,14,5,0,14,11,3,0,0,13,0,0,0,13,4,0,17,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,31,0,0,0,31,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,0,5,5,0,0,0,5,0,0,0,5,0,0,5,26,6,0,0,30,0,0,0,30,4,0,35,0,4,0,0,3,0,0,0,3,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,34,0,0,0,34,15,0,47,15,0,0,0,20,0,0,0,20,0,0,20,9,3,0,0,17,0,0,0,17,0,0,19
UCL315047,14,0,0,0,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,60,8,3,0,67,0,0,0,70,3,0,81,5,6,0,0,9,0,0,0,11,0,0,12,9,0,0,0,9,0,0,0,9,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,25,0,0,0,25,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,25,0,0,0,25,0,0,32,8,0,0,0,14,0,0,0,14,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,40,0,0,0,39,10,0,45,9,0,0,0,11,0,0,0,11,0,0,18,8,0,0,0,8,0,0,0,8,0,0,8
UCL315048,10,0,0,0,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,26,0,0,0,26,4,0,33,8,0,0,0,8,0,0,0,8,3,0,8,4,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,12,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,12,3,0,14,3,0,0,0,6,0,0,0,6,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,15,0,0,0,15,7,0,26,5,0,0,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
UCL315049,3,0,0,0,5,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,42,13,3,0,61,3,4,7,64,8,0,72,11,0,0,0,14,3,0,3,19,0,0,16,5,3,4,0,13,0,0,4,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,4,0,28,4,0,4,29,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,4,0,28,4,4,3,32,0,0,35,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,10,4,0,25,4,4,3,33,10,0,39,18,4,0,0,25,0,0,0,25,4,0,25,13,3,0,0,19,3,0,3,20,0,0,20
UCL315050,18,4,0,4,22,6,0,29,0,0,0,0,0,0,0,0,0,0,0,0,43,7,3,3,53,3,0,3,61,14,0,70,9,0,0,0,12,0,0,0,9,0,0,9,10,0,0,0,9,0,0,0,9,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,0,24,0,0,0,23,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,23,0,0,0,23,4,0,33,4,0,0,4,14,0,0,0,13,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,4,33,3,0,3,38,6,0,46,3,0,0,0,3,0,0,0,3,3,0,9,18,0,0,0,18,0,0,0,18,3,0,16
UCL315051,11,0,0,0,12,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,92,21,0,0,116,0,0,3,116,16,0,131,22,0,0,0,19,0,4,0,24,5,0,27,19,4,0,0,21,0,0,0,21,0,0,27,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,38,6,0,0,47,0,4,0,49,5,0,53,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,7,0,0,0,7,0,0,0,7,0,0,7,41,6,0,0,50,0,4,0,53,5,0,60,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,56,0,4,0,56,6,0,64,25,0,0,0,30,0,0,0,30,3,0,29,38,5,0,0,47,0,0,0,47,0,0,47
UCL315052,14,0,0,0,14,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,92,20,0,0,116,0,0,0,116,11,0,124,34,3,0,0,35,0,0,0,36,0,0,38,21,0,0,0,25,0,0,0,25,0,0,25,5,4,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,65,0,0,0,70,0,0,70,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,57,12,0,0,70,0,0,0,71,0,0,70,5,0,0,0,8,0,0,0,8,4,0,13,0,0,0,0,0,0,0,0,0,0,0,0,66,11,0,0,80,0,0,0,81,0,0,81,39,3,3,0,47,0,0,0,50,0,0,53,34,6,0,0,39,0,0,0,39,0,0,39
UCL315053,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,0,58,0,0,0,58,4,0,60,10,0,0,0,10,0,0,0,10,0,0,10,12,0,0,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,23,0,0,0,23,0,0,23,8,0,0,0,8,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,27,0,0,0,27,0,0,28,12,3,0,0,16,0,0,0,16,0,0,16,8,0,0,0,8,0,0,0,8,0,0,8
UCL315054,21,3,0,3,26,3,0,33,0,0,0,0,0,0,0,0,0,0,0,0,63,5,7,3,73,3,0,3,82,15,0,91,15,0,0,0,20,0,0,0,24,0,0,24,11,0,0,0,12,0,0,0,13,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,35,0,0,4,38,3,0,46,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,38,0,0,0,39,0,0,4,41,3,0,46,10,0,5,0,15,0,0,0,15,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,52,0,4,0,57,0,0,4,59,8,0,63,24,0,0,0,24,0,0,0,24,3,0,27,17,0,0,0,17,0,0,0,14,6,0,18
UCL315055,3,0,0,0,3,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,24,0,0,0,22,11,0,34,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,11,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,3,0,3,3,6,0,0,6,9,3,0,0,13,0,3,3,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,14,0,3,3,23,9,0,25,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,5,0,0,0,5,0,0,7
UCL315056,3,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,29,0,0,0,34,5,0,41,5,3,0,0,9,0,0,0,9,0,0,9,10,0,0,0,10,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,14,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,14,0,0,0,20,0,0,20,0,0,0,4,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,3,22,3,0,3,23,0,0,25,5,5,5,0,8,0,0,0,8,0,0,8,7,0,0,0,10,0,0,0,10,0,0,10
UCL315057,8,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,33,13,3,4,55,0,0,0,52,3,0,57,0,4,0,0,10,0,0,0,10,0,0,10,11,3,5,0,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,5,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,5,0,26,0,0,0,26,0,0,24,0,3,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,14,5,5,26,0,0,0,26,0,0,31,14,0,0,0,16,0,0,0,16,0,0,17,9,4,0,0,11,0,0,0,11,0,0,17
UCL315058,22,0,0,0,22,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,112,9,0,0,126,0,0,0,126,3,3,130,27,4,0,0,32,0,0,0,32,0,0,34,30,5,0,0,35,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,60,0,0,0,60,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,0,0,3,53,4,0,0,67,0,0,0,67,0,0,68,3,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,62,6,0,0,69,0,0,0,69,0,0,73,33,4,0,0,38,0,0,0,38,0,0,38,30,3,0,0,38,0,0,0,41,0,0,41
UCL315059,10,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,7,7,53,17,0,0,69,0,0,0,69,0,7,76,12,0,0,0,12,0,0,0,12,0,0,12,16,0,0,0,13,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,30,0,0,0,30,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,30,0,0,0,30,0,0,27,3,0,0,0,3,0,0,0,3,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,33,0,0,0,28,5,0,34,22,4,0,0,23,0,0,0,23,0,0,23,25,3,0,0,29,0,0,0,29,0,0,27
UCL315060,13,0,5,5,17,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,92,16,3,3,110,0,5,4,117,11,0,123,30,8,0,0,34,0,0,0,34,0,0,30,21,3,0,0,22,0,0,0,23,0,0,23,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,61,0,0,0,63,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,0,61,0,0,0,63,0,0,62,9,0,0,0,9,0,0,0,9,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,54,8,0,5,64,0,0,0,68,3,0,68,30,0,0,0,36,0,0,0,36,0,0,37,31,6,0,0,35,0,0,0,37,0,0,37
UCL315061,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,6,0,36,0,0,0,36,0,0,39,9,0,0,0,10,0,0,0,10,0,0,10,11,0,0,0,11,0,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,17,0,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,20,0,0,0,20,0,0,20,6,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,23,0,0,0,23,0,0,23,4,0,3,0,9,0,0,0,9,0,0,9,4,0,0,0,4,0,0,0,4,0,0,4
